,sentence #,word,tag,word_idx,tag_idx
16271,792,Financial,I-ORG,5130,5
16272,792,Inc.,I-ORG,8119,5
16273,792,melaporkan,O,4688,0
16274,792,kerugian,O,1757,0
16275,792,kuartal,O,7624,0
16276,792,ketiga,O,3305,0
16277,792,",",O,7275,0
16278,792,mengutip,O,4110,0
16279,792,program,O,3698,0
16280,792,restrukturisasi,O,2001,0
16281,792,modal,O,3943,0
16282,792,yang,O,5214,0
16283,792,diumumkan,O,3264,0
16284,792,sebelumnya,O,2911,0
16285,792,.,O,6215,0
16286,793,Kota,O,1248,0
16287,793,pada,O,2365,0
16288,793,waktu,O,2979,0
16289,793,malam,O,5864,0
16290,793,Melihat,O,2653,0
16291,793,gambar,O,238,0
16292,793,malam,O,5864,0
16293,793,",",O,7275,0
16294,793,para,O,4473,0
16295,793,peneliti,O,7268,0
16296,793,publik,O,5386,0
16297,793,dapat,O,7869,0
16298,793,memakai,O,3548,0
16299,793,pengetahuan,O,1328,0
16300,793,mereka,O,4062,0
16301,793,tentang,O,1554,0
16302,793,geografi,O,7219,0
16303,793,lokal,O,5559,0
16304,793,",",O,7275,0
16305,793,untuk,O,1163,0
16306,793,mencocokkan,O,7539,0
16307,793,foto,O,351,0
16308,793,dengan,O,3381,0
16309,793,posisi,O,4230,0
16310,793,di,O,4961,0
16311,793,peta,O,1917,0
16312,793,.,O,6215,0
16313,794,Kepala,O,4303,0
16314,794,BEI,B-ORG,6696,2
16315,794,Medan,B-LOC,3478,6
16316,794,",",O,7275,0
16317,794,Muhammad,B-PER,2097,4
16318,794,Pintor,I-PER,2415,3
16319,794,",",O,7275,0
16320,794,menyampaikan,O,5291,0
16321,794,",",O,7275,0
16322,794,untuk,O,1163,0
16323,794,level,O,8074,0
16324,794,II,O,1438,0
16325,794,akan,O,607,0
16326,794,berlanjut,O,647,0
16327,794,pada,O,2365,0
16328,794,September,O,1820,0
16329,794,2014,O,4093,0
16330,794,.,O,6215,0
16331,795,Program,O,4297,0
16332,795,kedua,O,3099,0
16333,795,2012,O,7012,0
16334,795,",",O,7275,0
16335,795,bantuan,O,5052,0
16336,795,dana,O,1311,0
16337,795,penelitian,O,2289,0
16338,795,untuk,O,1163,0
16339,795,bidang,O,5698,0
16340,795,sosial,O,3322,0
16341,795,",",O,7275,0
16342,795,humaniora,O,1099,0
16343,795,",",O,7275,0
16344,795,dan,O,652,0
16345,795,indikasi,O,6619,0
16346,795,geografis,O,2970,0
16347,795,.,O,6215,0
16348,796,Jokowi,B-PER,8234,4
16349,796,sampai,O,4892,0
16350,796,ke,O,5973,0
16351,796,lokasi,O,4387,0
16352,796,luapan,O,2671,0
16353,796,tersebut,O,4143,0
16354,796,pukul,O,6811,0
16355,796,15.50,O,4003,0
16356,796,WIB,O,467,0
16357,796,.,O,6215,0
16358,797,Sehingga,O,6108,0
16359,797,Indonesia,O,1745,0
16360,797,bergerak,O,7867,0
16361,797,maju,O,1683,0
16362,797,seiring,O,5185,0
16363,797,pertumbuhan,O,8222,0
16364,797,di,O,4961,0
16365,797,negara,O,6491,0
16366,797,Asia,B-LOC,2021,6
16367,797,lainnya,O,579,0
16368,797,",",O,7275,0
16369,797,ujar,O,5990,0
16370,797,Akbar,B-PER,4662,4
16371,797,.,O,6215,0
16372,798,Wapres,O,4879,0
16373,798,mengajak,O,1009,0
16374,798,masyarakat,O,5828,0
16375,798,untuk,O,1163,0
16376,798,bersama,O,1622,0
16377,798,pemerintah,O,4757,0
16378,798,mengerahkan,O,7022,0
16379,798,energi,O,6216,0
16380,798,untuk,O,1163,0
16381,798,mencapai,O,4284,0
16382,798,tujuan,O,1714,0
16383,798,yang,O,5214,0
16384,798,produktif,O,5923,0
16385,798,.,O,6215,0
16386,799,Setelah,O,7415,0
16387,799,memulai,O,3281,0
16388,799,kunjungannya,O,2399,0
16389,799,di,O,4961,0
16390,799,Lebanon,B-LOC,6005,6
16391,799,",",O,7275,0
16392,799,Solana,B-PER,5892,4
16393,799,pada,O,2365,0
16394,799,Selasa,O,4713,0
16395,799,melakukan,O,27,0
16396,799,pembicaraan,O,6699,0
16397,799,dengan,O,3381,0
16398,799,Arab,O,5760,0
16399,799,Saudi,O,3362,0
16400,799,",",O,7275,0
16401,799,yang,O,5214,0
16402,799,akan,O,607,0
16403,799,menjadi,O,445,0
16404,799,tuan,O,4568,0
16405,799,rumah,O,8099,0
16406,799,pertemuan,O,8235,0
16407,799,rekonsiliasi,O,4311,0
16408,799,pekan,O,6055,0
16409,799,depan,O,3680,0
16410,799,antara,O,2069,0
16411,799,kelompok-kelompok,O,8442,0
16412,799,berseteru,O,1729,0
16413,799,di,O,4961,0
16414,799,Lebanon,B-LOC,6005,6
16415,799,",",O,7275,0
16416,799,kata,O,5420,0
16417,799,sumber,O,7843,0
16418,799,diplomatik,O,7707,0
16419,799,.,O,6215,0
16420,800,Vena,B-PER,7870,4
16421,800,menilai,O,4305,0
16422,800,alasan,O,6968,0
16423,800,tata,O,934,0
16424,800,tertib,O,5484,0
16425,800,itu,O,5216,0
16426,800,diterapkan,O,6652,0
16427,800,",",O,7275,0
16428,800,yakni,O,5998,0
16429,800,untuk,O,1163,0
16430,800,menghormati,O,3879,0
16431,800,lembaga,O,1480,0
16432,800,DPR,B-ORG,3116,2
16433,800,yang,O,5214,0
16434,800,merupakan,O,2485,0
16435,800,perwakilan,O,4753,0
16436,800,rakyat,O,6102,0
16437,800,.,O,6215,0
16438,801,Sebelum,O,6060,0
16439,801,mengakhiri,O,8205,0
16440,801,kesaksian,O,5315,0
16441,801,",",O,7275,0
16442,801,kepada,O,6901,0
16443,801,majelis,O,1412,0
16444,801,hakim,O,6302,0
16445,801,",",O,7275,0
16446,801,Susno,B-PER,6140,4
16447,801,mengatakan,O,3220,0
16448,801,",",O,7275,0
16449,801,Karena,O,3236,0
16450,801,kasus,O,746,0
16451,801,ini,O,452,0
16452,801,kasus,O,746,0
16453,801,yang,O,5214,0
16454,801,menyangkut,O,1942,0
16455,801,kehidupan,O,646,0
16456,801,berbangsa,O,4100,0
16457,801,",",O,7275,0
16458,801,saya,O,3053,0
16459,801,minta,O,1031,0
16460,801,ini,O,452,0
16461,801,diungkap,O,5576,0
16462,801,tuntas,O,7815,0
16463,801,.,O,6215,0
16464,801,Itu,O,7816,0
16465,801,permohonan,O,1847,0
16466,801,saya,O,3053,0
16467,801,.,O,6215,0
16468,801,Seperti,O,2294,0
16469,801,diberitakan,O,5109,0
16470,801,",",O,7275,0
16471,801,terkait,O,4301,0
16472,801,kasus,O,746,0
16473,801,Gayus,B-PER,3960,4
16474,801,",",O,7275,0
16475,801,Haposan,B-PER,3105,4
16476,801,menyebut,O,5900,0
16477,801,Susno,B-PER,6140,4
16478,801,meminta,O,3150,0
16479,801,uang,O,1080,0
16480,801,Rp,O,1340,0
16481,801,"3,5",O,7354,0
16482,801,miliar,O,6690,0
16483,801,jika,O,4083,0
16484,801,blokir,O,7098,0
16485,801,rekening,O,3560,0
16486,801,Gayus,B-PER,3960,4
16487,801,dibuka,O,3822,0
16488,801,penyidik,O,4957,0
16489,801,.,O,6215,0
16490,802,Keputusan,O,7509,0
16491,802,Presiden,O,6498,0
16492,802,Jokowi,B-PER,8234,4
16493,802,yang,O,5214,0
16494,802,mengajukan,O,3181,0
16495,802,kembali,O,1591,0
16496,802,calon,O,8327,0
16497,802,Kapolri,O,6024,0
16498,802,seharusnya,O,4853,0
16499,802,didukung,O,703,0
16500,802,oleh,O,5947,0
16501,802,kader,O,1538,0
16502,802,PDI-P,B-ORG,3557,2
16503,802,.,O,6215,0
16504,802,Saya,O,4193,0
16505,802,akan,O,607,0
16506,802,tetap,O,3521,0
16507,802,mendukung,O,5756,0
16508,802,penuh,O,190,0
16509,802,keputusan,O,575,0
16510,802,Presiden,O,6498,0
16511,802,Jokowi,B-PER,8234,4
16512,802,tersebut,O,4143,0
16513,802,",",O,7275,0
16514,802,dengan,O,3381,0
16515,802,segala,O,7949,0
16516,802,risikonya,O,3261,0
16517,802,",",O,7275,0
16518,802,kata,O,5420,0
16519,802,Hasanuddin,B-PER,2050,4
16520,802,dalam,O,2176,0
16521,802,keterangan,O,3597,0
16522,802,yang,O,5214,0
16523,802,diterima,O,2209,0
16524,802,media,O,4453,0
16525,802,",",O,7275,0
16526,802,Jumat,O,4131,0
16527,802,(20/2/2015),O,5323,0
16528,802,.,O,6215,0
16529,803,Saat,O,4274,0
16530,803,ini,O,452,0
16531,803,ternyata,O,3802,0
16532,803,pemerintah,B-ORG,4757,2
16533,803,Liberia,I-ORG,4005,5
16534,803,sudah,O,1432,0
16535,803,menyatakan,O,3594,0
16536,803,kondisi,O,6028,0
16537,803,gawat,O,556,0
16538,803,darurat,O,5349,0
16539,803,atas,O,3830,0
16540,803,penyakit,O,5911,0
16541,803,virus,O,1844,0
16542,803,ebola,O,4255,0
16543,803,yang,O,5214,0
16544,803,sangat,O,7969,0
16545,803,berbahaya,O,5174,0
16546,803,tersebut,O,4143,0
16547,803,.,O,6215,0
16548,804,Dr,B-PER,4122,4
16549,804,Numbi,I-PER,6475,3
16550,804,mengatakan,O,3220,0
16551,804,zona,O,3136,0
16552,804,karantina,O,5394,0
16553,804,ditetapkan,O,425,0
16554,804,di,O,4961,0
16555,804,sekitar,O,1382,0
16556,804,tempat,O,1050,0
16557,804,penyebaran,O,8298,0
16558,804,penyakit,O,5911,0
16559,804,.,O,6215,0
16560,805,Nenek,O,6780,0
16561,805,moyang,O,749,0
16562,805,T-Rex,O,917,0
16563,805,ditemukan,O,3992,0
16564,805,di,O,4961,0
16565,805,Polandia,B-LOC,5041,6
16566,805,.,O,6215,0
16567,806,Semua,O,1378,0
16568,806,relokasi,O,1194,0
16569,806,ini,O,452,0
16570,806,juga,O,6288,0
16571,806,terkait,O,4301,0
16572,806,dengan,O,3381,0
16573,806,rencana,O,6764,0
16574,806,jangka,O,2232,0
16575,806,panjang,O,256,0
16576,806,perusahaan,O,3493,0
16577,806,",",O,7275,0
16578,806,ujarnya,O,3526,0
16579,806,.,O,6215,0
16580,807,Untuk,O,4928,0
16581,807,menikmati,O,4019,0
16582,807,tarif,O,6104,0
16583,807,baru,O,7187,0
16584,807,ini,O,452,0
16585,807,",",O,7275,0
16586,807,pengguna,O,5426,0
16587,807,XL,O,6538,0
16588,807,Bebas,O,544,0
16589,807,tidak,O,7285,0
16590,807,perlu,O,2094,0
16591,807,mendaftar,O,1095,0
16592,807,atau,O,671,0
16593,807,membeli,O,3778,0
16594,807,paket,O,2410,0
16595,807,perdana,O,8011,0
16596,807,khusus,O,5655,0
16597,807,karena,O,3303,0
16598,807,secara,O,3129,0
16599,807,otomatis,O,3647,0
16600,807,semua,O,2302,0
16601,807,pengguna,O,5426,0
16602,807,XL,O,6538,0
16603,807,bebas,O,3890,0
16604,807,dapat,O,7869,0
16605,807,menikmati,O,4019,0
16606,807,tarif,O,6104,0
16607,807,termurah,O,4626,0
16608,807,dari,O,2006,0
16609,807,XL,B-ORG,6538,2
16610,807,ini,O,452,0
16611,807,.,O,6215,0
16612,808,Ini,O,1746,0
16613,808,indikasi,O,6619,0
16614,808,atau,O,671,0
16615,808,tanda-tanda,O,3444,0
16616,808,kebangkrutan,O,5653,0
16617,808,Golkar,B-ORG,7712,2
16618,808,",",O,7275,0
16619,808,kata,O,5420,0
16620,808,Arie,B-PER,1516,4
16621,808,.,O,6215,0
16622,809,Rani,B-PER,7097,4
16623,809,dan,O,652,0
16624,809,Budi,B-PER,1761,4
16625,809,duduk,O,7485,0
16626,809,di,O,4961,0
16627,809,bangku,O,1330,0
16628,809,.,O,6215,0
16629,810,Ketiga,O,8294,0
16630,810,bakal,O,2470,0
16631,810,calon,O,8327,0
16632,810,presiden,O,3000,0
16633,810,itu,O,5216,0
16634,810,",",O,7275,0
16635,810,masing-masing,O,4268,0
16636,810,",",O,7275,0
16637,810,Aburizal,B-PER,6386,4
16638,810,Ical,I-PER,6868,3
16639,810,Bakrie,I-PER,1883,3
16640,810,",",O,7275,0
16641,810,Hatta,B-PER,7576,4
16642,810,Rajasa,I-PER,1154,3
16643,810,",",O,7275,0
16644,810,dan,O,652,0
16645,810,Wiranto,B-PER,8196,4
16646,810,.,O,6215,0
16647,811,Badan,B-ORG,4341,2
16648,811,Kehormatan,I-ORG,7195,5
16649,811,Dewan,I-ORG,5406,5
16650,811,Perwakilan,I-ORG,7741,5
16651,811,Rakyat,I-ORG,5660,5
16652,811,tak,O,5495,0
16653,811,hanya,O,2923,0
16654,811,meminta,O,3150,0
16655,811,Pusat,B-ORG,371,2
16656,811,Pelaporan,I-ORG,3367,5
16657,811,Analisis,I-ORG,219,5
16658,811,dan,I-ORG,652,5
16659,811,Transaksi,I-ORG,4645,5
16660,811,Keuangan,I-ORG,1952,5
16661,811,menelusuri,O,3199,0
16662,811,rekening,O,3560,0
16663,811,sejumlah,O,6977,0
16664,811,anggota,O,5556,0
16665,811,DPR,B-ORG,3116,2
16666,811,.,O,6215,0
16667,812,Dalam,O,1015,0
16668,812,rencana,O,6764,0
16669,812,ini,O,452,0
16670,812,",",O,7275,0
16671,812,DeSoto,B-ORG,1047,2
16672,812,mengatakan,O,3220,0
16673,812,mereka,O,4062,0
16674,812,akan,O,607,0
16675,812,menjual,O,2608,0
16676,812,beberapa,O,5085,0
16677,812,aset,O,4121,0
16678,812,dan,O,652,0
16679,812,bisnis,O,178,0
16680,812,yang,O,5214,0
16681,812,tidak,O,7285,0
16682,812,sesuai,O,4721,0
16683,812,dengan,O,3381,0
16684,812,tujuan,O,1714,0
16685,812,keuntungan,O,3355,0
16686,812,dan,O,652,0
16687,812,stratejik,O,8139,0
16688,812,.,O,6215,0
16689,813,BBM,O,5883,0
16690,813,premium,O,8105,0
16691,813,Rp,O,1340,0
16692,813,6.500,O,1601,0
16693,813,per,O,909,0
16694,813,liter,O,4830,0
16695,813,itu,O,5216,0
16696,813,sudah,O,1432,0
16697,813,sangat,O,7969,0
16698,813,murah,O,7103,0
16699,813,.,O,6215,0
16700,814,Salah,O,6565,0
16701,814,satu,O,3575,0
16702,814,pasangan,O,84,0
16703,814,paling,O,5006,0
16704,814,glamor,O,3382,0
16705,814,Inggris,O,96,0
16706,814,",",O,7275,0
16707,814,aktor,O,2860,0
16708,814,Hugh,B-PER,341,4
16709,814,Grant,I-PER,6174,3
16710,814,dan,O,652,0
16711,814,sosialita,O,3079,0
16712,814,Jemima,B-PER,7190,4
16713,814,Khan,I-PER,3231,3
16714,814,",",O,7275,0
16715,814,telah,O,5612,0
16716,814,memutuskan,O,1961,0
16717,814,untuk,O,1163,0
16718,814,berpisah,O,5334,0
16719,814,",",O,7275,0
16720,814,menurut,O,3989,0
16721,814,laporan,O,8460,0
16722,814,situs,O,5359,0
16723,814,Amerika,O,5537,0
16724,814,Serikat,O,125,0
16725,814,.,O,6215,0
16726,815,Soekarno,B-PER,6210,4
16727,815,juga,O,6288,0
16728,815,masih,O,8017,0
16729,815,lelah,O,4445,0
16730,815,sepulang,O,862,0
16731,815,begadang,O,5972,0
16732,815,merumuskan,O,1141,0
16733,815,naskah,O,3045,0
16734,815,proklamasi,O,1142,0
16735,815,di,O,4961,0
16736,815,rumah,O,8099,0
16737,815,Laksamana,B-PER,7293,4
16738,815,Maeda,I-PER,233,3
16739,815,",",O,7275,0
16740,815,Jalan,B-LOC,2899,6
16741,815,Imam,I-LOC,7026,1
16742,815,Bonjol,I-LOC,7898,1
16743,815,Nomor,O,1234,0
16744,815,1,O,8147,0
16745,815,.,O,6215,0
16746,816,Setahun,O,8179,0
16747,816,setelah,O,5957,0
16748,816,kepindahan,O,6408,0
16749,816,ke,O,5973,0
16750,816,Harian,B-ORG,1864,2
16751,816,Merdeka,I-ORG,6474,5
16752,816,",",O,7275,0
16753,816,kakak-beradik,O,8421,0
16754,816,Frans,B-PER,395,4
16755,816,dan,O,652,0
16756,816,Alex,B-PER,8289,4
16757,816,Mendur,I-PER,6598,3
16758,816,menggagas,O,5019,0
16759,816,pendirian,O,543,0
16760,816,Indonesia,B-ORG,1745,2
16761,816,Press,I-ORG,7813,5
16762,816,Photo,I-ORG,3598,5
16763,816,Service,I-ORG,4319,5
16764,816,",",O,7275,0
16765,816,disingkat,O,7553,0
16766,816,IPPHOS,B-ORG,4985,2
16767,816,.,O,6215,0
16768,817,Lantas,O,7004,0
16769,817,bisakah,O,3019,0
16770,817,Presiden,O,6498,0
16771,817,Susilo,B-PER,1784,4
16772,817,Bambang,I-PER,6818,3
16773,817,Yudhoyono,I-PER,5162,3
16774,817,(SBY),B-PER,3527,4
16775,817,menaikkan,O,1832,0
16776,817,harga,O,6065,0
16777,817,BBM,O,5883,0
16778,817,subsidi,O,3168,0
16779,817,di,O,4961,0
16780,817,sisa,O,1389,0
16781,817,masa,O,1048,0
16782,817,jabatannya,O,6530,0
16783,817,yang,O,5214,0
16784,817,sebentar,O,3690,0
16785,817,lagi,O,4592,0
16786,817,berakhir,O,4579,0
16787,817,?,O,4581,0
16788,818,Adapun,O,4833,0
16789,818,permintaan,O,3206,0
16790,818,Ketua,O,6353,0
16791,818,DPR,B-ORG,3116,2
16792,818,itu,O,5216,0
16793,818,muncul,O,359,0
16794,818,setelah,O,5957,0
16795,818,Wa,B-PER,6775,4
16796,818,Ode,I-PER,111,3
16797,818,membeberkan,O,2512,0
16798,818,dugaan,O,6058,0
16799,818,mafia,O,7235,0
16800,818,anggaran,O,3299,0
16801,818,oleh,O,5947,0
16802,818,anggota,O,5556,0
16803,818,dan,O,652,0
16804,818,pimpinan,O,1397,0
16805,818,DPR,B-ORG,3116,2
16806,818,.,O,6215,0
16807,819,Jika,O,2737,0
16808,819,survei,O,6822,0
16809,819,nasional,O,2755,0
16810,819,mengkonfirmasi,O,6626,0
16811,819,dalam,O,2176,0
16812,819,bidang,O,5698,0
16813,819,manufaktur,O,8370,0
16814,819,",",O,7275,0
16815,819,itu,O,5216,0
16816,819,dapat,O,7869,0
16817,819,menekan,O,898,0
16818,819,lebih,O,1596,0
16819,819,lanjut,O,3519,0
16820,819,harga,O,6065,0
16821,819,obligasi,O,4140,0
16822,819,sambil,O,2680,0
16823,819,mendukung,O,5756,0
16824,819,harga,O,6065,0
16825,819,saham,O,4717,0
16826,819,dan,O,652,0
16827,819,dolar,O,1937,0
16828,819,.,O,6215,0
16829,820,PTBA,B-ORG,8170,2
16830,820,juga,O,6288,0
16831,820,telah,O,5612,0
16832,820,merelokasi,O,7041,0
16833,820,beberapa,O,5085,0
16834,820,fasilitas,O,4404,0
16835,820,tambang,O,5023,0
16836,820,seperti,O,7632,0
16837,820,pool,O,4880,0
16838,820,kendaraan,O,2318,0
16839,820,",",O,7275,0
16840,820,kantor,O,4211,0
16841,820,K-3,O,5258,0
16842,820,",",O,7275,0
16843,820,laboratorium,O,7577,0
16844,820,mekanika,O,4699,0
16845,820,batuan,O,2489,0
16846,820,dan,O,652,0
16847,820,sejumlah,O,6977,0
16848,820,fasilitas,O,4404,0
16849,820,lainnya,O,579,0
16850,820,.,O,6215,0
16851,821,Pelepasan,O,3429,0
16852,821,saham,O,4717,0
16853,821,Medco,B-ORG,8413,2
16854,821,Global,I-ORG,4623,5
16855,821,ini,O,452,0
16856,821,akan,O,607,0
16857,821,kita,O,4705,0
16858,821,lakukan,O,1685,0
16859,821,dalam,O,2176,0
16860,821,dua,O,7157,0
16861,821,tahap,O,7570,0
16862,821,yakni,O,5998,0
16863,821,private,O,1888,0
16864,821,placement,O,5699,0
16865,821,kepada,O,6901,0
16866,821,investor,O,3638,0
16867,821,strategis,O,2446,0
16868,821,dan,O,652,0
16869,821,melalui,O,6710,0
16870,821,IPO,O,1830,0
16871,821,initial,O,2226,0
16872,821,public,O,1054,0
16873,821,offering,O,3650,0
16874,821,",",O,7275,0
16875,821,kata,O,5420,0
16876,821,Direktur,O,2617,0
16877,821,Keuangan,O,1952,0
16878,821,Medco,B-ORG,8413,2
16879,821,",",O,7275,0
16880,821,D,B-PER,1778,4
16881,821,Cyril,I-PER,1229,3
16882,821,Noerhadi,I-PER,839,3
16883,821,di,O,4961,0
16884,821,Jakarta,B-LOC,1547,6
16885,821,",",O,7275,0
16886,821,Jumat,O,4131,0
16887,821,.,O,6215,0
16888,822,Butet,B-PER,3454,4
16889,822,sejak,O,6158,0
16890,822,akhir,O,3838,0
16891,822,',O,7112,0
16892,822,90-an,O,5619,0
16893,822,sudah,O,1432,0
16894,822,masuk,O,6912,0
16895,822,ke,O,5973,0
16896,822,hutan-hutan,O,3941,0
16897,822,di,O,4961,0
16898,822,Jambi,B-LOC,842,6
16899,822,.,O,6215,0
16900,823,Menurut,O,2425,0
16901,823,Sanchez,B-PER,1132,4
16902,823,",",O,7275,0
16903,823,gambar,O,238,0
16904,823,tersebut,O,4143,0
16905,823,bisa,O,3106,0
16906,823,mengindikasikan,O,3251,0
16907,823,bahwa,O,7740,0
16908,823,Jerman,O,971,0
16909,823,lebih,O,1596,0
16910,823,efisien,O,2564,0
16911,823,mengelola,O,1929,0
16912,823,sumber,O,7843,0
16913,823,dayanya,O,6673,0
16914,823,.,O,6215,0
16915,824,Dr,O,4122,0
16916,824,F,B-PER,3109,4
16917,824,Lofaso,I-PER,953,3
16918,824,dari,O,2006,0
16919,824,Rumah,B-LOC,6259,6
16920,824,Sakit,I-LOC,8122,1
16921,824,Raymond,I-LOC,7308,1
16922,824,Poincare,I-LOC,1237,1
16923,824,",",O,7275,0
16924,824,Garches,B-LOC,1143,6
16925,824,",",O,7275,0
16926,824,Perancis,B-LOC,7352,6
16927,824,menyelidiki,O,4682,0
16928,824,dampak,O,8174,0
16929,824,dari,O,2006,0
16930,824,pengulangan,O,3587,0
16931,824,hiperoksia,O,2448,0
16932,824,dalam,O,2176,0
16933,824,reaksi,O,2481,0
16934,824,pernafasan,O,6432,0
16935,824,pada,O,2365,0
16936,824,tikus,O,3686,0
16937,824,yang,O,5214,0
16938,824,baru,O,7187,0
16939,824,lahir,O,4190,0
16940,824,dengan,O,3381,0
16941,824,kondisi,O,6028,0
16942,824,yang,O,5214,0
16943,824,sama,O,2980,0
16944,824,dengan,O,3381,0
16945,824,anak,O,6843,0
16946,824,kecil,O,8132,0
16947,824,.,O,6215,0
16948,825,Selanjutnya,O,4394,0
16949,825,virus,O,1844,0
16950,825,akan,O,607,0
16951,825,menyerang,O,586,0
16952,825,liver,O,3574,0
16953,825,",",O,7275,0
16954,825,ginjal,O,7536,0
16955,825,",",O,7275,0
16956,825,otak,O,515,0
16957,825,",",O,7275,0
16958,825,usus,O,6016,0
16959,825,dan,O,652,0
16960,825,mata,O,5208,0
16961,825,.,O,6215,0
16962,826,resin,O,5382,0
16963,826,lebah,O,5874,0
16964,826,untuk,O,1163,0
16965,826,pembalsaman,O,8419,0
16966,826,.,O,6215,0
16967,827,Tanpa,O,7392,0
16968,827,foto,O,351,0
16969,827,karena,O,3303,0
16970,827,telah,O,5612,0
16971,827,disensor,O,1078,0
16972,827,Jepang,O,5538,0
16973,827,.,O,6215,0
16974,828,Ahmad,B-PER,3114,4
16975,828,menyatakan,O,3594,0
16976,828,perdebatan,O,8366,0
16977,828,yang,O,5214,0
16978,828,muncul,O,359,0
16979,828,di,O,4961,0
16980,828,internal,O,1805,0
16981,828,partainya,O,5845,0
16982,828,memiliki,O,411,0
16983,828,dasar,O,4859,0
16984,828,aturan,O,531,0
16985,828,yang,O,5214,0
16986,828,jelas,O,5076,0
16987,828,karena,O,3303,0
16988,828,keduanya,O,6604,0
16989,828,merupakan,O,2485,0
16990,828,produk,O,8541,0
16991,828,Munas,O,5870,0
16992,828,.,O,6215,0
16993,829,Presiden,O,6498,0
16994,829,Susilo,B-PER,1784,4
16995,829,Bambang,I-PER,6818,3
16996,829,Yudhoyono,I-PER,5162,3
16997,829,(SBY),B-PER,3527,4
16998,829,belum,O,138,0
16999,829,memberikan,O,5454,0
17000,829,sinyal,O,7000,0
17001,829,reshuffle,O,2502,0
17002,829,Kabinet,B-ORG,5780,2
17003,829,Indonesia,I-ORG,1745,5
17004,829,Bersatu,I-ORG,4270,5
17005,829,Jilid,I-ORG,812,5
17006,829,II,I-ORG,1438,5
17007,829,.,O,6215,0
17008,830,Orang,O,3628,0
17009,830,mungkin,O,1546,0
17010,830,berpikir,O,6260,0
17011,830,ngapain,O,3862,0
17012,830,belanja,O,5820,0
17013,830,ke,O,5973,0
17014,830,sini,O,7701,0
17015,830,kalau,O,5246,0
17016,830,dekat,O,7862,0
17017,830,rumah,O,8099,0
17018,830,ada,O,7538,0
17019,830,kedai,O,493,0
17020,830,sampah,O,2361,0
17021,830,",",O,7275,0
17022,830,ujar,O,5990,0
17023,830,Tampubolon,B-PER,6544,4
17024,830,",",O,7275,0
17025,830,pedagang,O,7705,0
17026,830,ikan,O,5580,0
17027,830,di,O,4961,0
17028,830,Pusat,O,371,0
17029,830,Pasar,O,8247,0
17030,830,Kota,B-LOC,1248,6
17031,830,Medan,I-LOC,3478,1
17032,830,",",O,7275,0
17033,830,Jumat,O,4131,0
17034,830,.,O,6215,0
17035,831,Partai,B-ORG,7746,2
17036,831,Golongan,I-ORG,5807,5
17037,831,Karya,I-ORG,3016,5
17038,831,hanya,O,2923,0
17039,831,diangap,O,8189,0
17040,831,berpura-pura,O,2708,0
17041,831,menolak,O,1600,0
17042,831,kenaikan,O,3327,0
17043,831,harga,O,6065,0
17044,831,bahan,O,5554,0
17045,831,bakar,O,4517,0
17046,831,minyak,O,317,0
17047,831,(BBM),O,534,0
17048,831,dalam,O,2176,0
17049,831,rangkaian,O,3117,0
17050,831,pembahasan,O,2400,0
17051,831,usulan,O,848,0
17052,831,kenaikan,O,3327,0
17053,831,bahan,O,5554,0
17054,831,bakar,O,4517,0
17055,831,minyak,O,317,0
17056,831,di,O,4961,0
17057,831,Dewan,B-ORG,5406,2
17058,831,Perwakilan,I-ORG,7741,5
17059,831,Rakyat,I-ORG,5660,5
17060,831,",",O,7275,0
17061,831,pekan,O,6055,0
17062,831,lalu,O,1157,0
17063,831,.,O,6215,0
17064,832,Selain,O,6540,0
17065,832,itu,O,5216,0
17066,832,",",O,7275,0
17067,832,kebudayaan,O,5924,0
17068,832,selalu,O,303,0
17069,832,menyuguhkan,O,2213,0
17070,832,makanan,O,5142,0
17071,832,sebagai,O,1754,0
17072,832,bentuk,O,3694,0
17073,832,rasa,O,3192,0
17074,832,hormat,O,6986,0
17075,832,atau,O,671,0
17076,832,sayang,O,2642,0
17077,832,juga,O,6288,0
17078,832,sangat,O,7969,0
17079,832,kental,O,4443,0
17080,832,di,O,4961,0
17081,832,Indonesia,B-LOC,1745,6
17082,832,.,O,6215,0
17083,833,Sepanjang,O,1602,0
17084,833,untuk,O,1163,0
17085,833,kebaikan,O,7048,0
17086,833,ya,O,2766,0
17087,833,bagus,O,3535,0
17088,833,",",O,7275,0
17089,833,asal,O,701,0
17090,833,untuk,O,1163,0
17091,833,kebaikan,O,7048,0
17092,833,",",O,7275,0
17093,833,kita,O,4705,0
17094,833,harus,O,5970,0
17095,833,bersama-sama,O,1198,0
17096,833,",",O,7275,0
17097,833,ujar,O,5990,0
17098,833,Jero,B-PER,5750,4
17099,833,di,O,4961,0
17100,833,Gedung,B-LOC,2908,6
17101,833,DPR/MPR,I-LOC,880,1
17102,833,",",O,7275,0
17103,833,Jakarta,B-LOC,1547,6
17104,833,",",O,7275,0
17105,833,Senin,O,198,0
17106,833,(25/8/2014),O,7346,0
17107,833,.,O,6215,0
17108,834,Sebelumnya,O,2198,0
17109,834,",",O,7275,0
17110,834,polisi,O,2952,0
17111,834,menyatakan,O,3594,0
17112,834,mereka,O,4062,0
17113,834,tak,O,5495,0
17114,834,memiliki,O,411,0
17115,834,cukup,O,3123,0
17116,834,personil,O,7096,0
